id,original_text,gold,system,output,semantic_group,reading_style,ambiguity_cluster,automatic_mismatch_type,manual_review_needed,note
location_route_019,Nhân viên mời khách ở bàn 08.,Nhân viên mời khách ở bàn số tám.,current_rule,Nhân viên mời khách ở bàn không tám.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_019,Nhân viên mời khách ở bàn 08.,Nhân viên mời khách ở bàn số tám.,num2words_vi,Nhân viên mời khách ở bàn tám.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_019,Nhân viên mời khách ở bàn 08.,Nhân viên mời khách ở bàn số tám.,vietnormalizer,nhân viên mời khách ở bàn tám.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_019,Nhân viên mời khách ở bàn 08.,Nhân viên mời khách ở bàn số tám.,soe_vinorm,Nhân viên mời khách ở bàn không tám .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_020,Tủ đồ 021 đang khóa.,Tủ đồ không hai một đang khóa.,current_rule,Tủ đồ hai mươi mốt đồngang khóa.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_020,Tủ đồ 021 đang khóa.,Tủ đồ không hai một đang khóa.,num2words_vi,Tủ đồ hai mươi mốt đang khóa.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_020,Tủ đồ 021 đang khóa.,Tủ đồ không hai một đang khóa.,vietnormalizer,tủ đồ hai mươi mốt đang khóa.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
location_route_020,Tủ đồ 021 đang khóa.,Tủ đồ không hai một đang khóa.,soe_vinorm,Tủ đồ không hai một đang khóa .,,,cluster_unknown,formatting_only,False,
money_001,Cuốn sách có giá 12.000đ.,Cuốn sách có giá mười hai nghìn đồng.,current_rule,Cuốn sách có giá mười hai nghìn đồng.,,,cluster_unknown,exact,False,
money_001,Cuốn sách có giá 12.000đ.,Cuốn sách có giá mười hai nghìn đồng.,num2words_vi,Cuốn sách có giá mười hai.khôngđ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_001,Cuốn sách có giá 12.000đ.,Cuốn sách có giá mười hai nghìn đồng.,vietnormalizer,cuốn sách có giá mười hai nghìn đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_001,Cuốn sách có giá 12.000đ.,Cuốn sách có giá mười hai nghìn đồng.,soe_vinorm,Cuốn sách có giá mười hai nghìn đ .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_002,Chiếc máy có giá 1.250.000₫.,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng.,current_rule,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng.,,,cluster_unknown,exact,False,
money_002,Chiếc máy có giá 1.250.000₫.,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng.,num2words_vi,Chiếc máy có giá một.hai trăm năm mươi.không₫.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_002,Chiếc máy có giá 1.250.000₫.,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng.,vietnormalizer,chiếc máy có giá một.hai trăm năm mươi.không.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_002,Chiếc máy có giá 1.250.000₫.,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng.,soe_vinorm,Chiếc máy có giá một triệu hai trăm năm mươi nghìn đồng .,,,cluster_unknown,formatting_only,False,
money_003,Vé gửi xe là 5k.,Vé gửi xe là năm nghìn đồng.,current_rule,Vé gửi xe là 5k.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_003,Vé gửi xe là 5k.,Vé gửi xe là năm nghìn đồng.,num2words_vi,Vé gửi xe là nămk.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_003,Vé gửi xe là 5k.,Vé gửi xe là năm nghìn đồng.,vietnormalizer,vé gửi xe là 5k.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_003,Vé gửi xe là 5k.,Vé gửi xe là năm nghìn đồng.,soe_vinorm,Vé gửi xe là năm ca .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_004,Cốc cà phê này giá 50k.,Cốc cà phê này giá năm mươi nghìn đồng.,current_rule,Cốc cà phê này giá 50k.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_004,Cốc cà phê này giá 50k.,Cốc cà phê này giá năm mươi nghìn đồng.,num2words_vi,Cốc cà phê này giá năm mươik.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_004,Cốc cà phê này giá 50k.,Cốc cà phê này giá năm mươi nghìn đồng.,vietnormalizer,cốc cà phê này giá 50k.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_004,Cốc cà phê này giá 50k.,Cốc cà phê này giá năm mươi nghìn đồng.,soe_vinorm,Cốc cà phê này giá năm mươi ca .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_005,"Phí dịch vụ là 1,5 triệu đồng.",Phí dịch vụ là một phẩy năm triệu đồng.,current_rule,"Phí dịch vụ là 1,5 triệu đồng.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_005,"Phí dịch vụ là 1,5 triệu đồng.",Phí dịch vụ là một phẩy năm triệu đồng.,num2words_vi,"Phí dịch vụ là một,năm triệu đồng.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_005,"Phí dịch vụ là 1,5 triệu đồng.",Phí dịch vụ là một phẩy năm triệu đồng.,vietnormalizer,phí dịch vụ là một phẩy năm triệu đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_005,"Phí dịch vụ là 1,5 triệu đồng.",Phí dịch vụ là một phẩy năm triệu đồng.,soe_vinorm,Phí dịch vụ là một phẩy năm triệu đồng .,,,cluster_unknown,formatting_only,False,
money_006,Doanh nghiệp huy động 2 tỷ đồng.,Doanh nghiệp huy động hai tỷ đồng.,current_rule,Doanh nghiệp huy động hai tỷ đồng.,,,cluster_unknown,exact,False,
money_006,Doanh nghiệp huy động 2 tỷ đồng.,Doanh nghiệp huy động hai tỷ đồng.,num2words_vi,Doanh nghiệp huy động hai tỷ đồng.,,,cluster_unknown,exact,False,
money_006,Doanh nghiệp huy động 2 tỷ đồng.,Doanh nghiệp huy động hai tỷ đồng.,vietnormalizer,doanh nghiệp huy động hai tỷ đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_006,Doanh nghiệp huy động 2 tỷ đồng.,Doanh nghiệp huy động hai tỷ đồng.,soe_vinorm,Doanh nghiệp huy động hai tỷ đồng .,,,cluster_unknown,formatting_only,False,
money_007,Đơn hàng này có phí vận chuyển 0đ.,Đơn hàng này có phí vận chuyển không đồng.,current_rule,Đơn hàng này có phí vận chuyển không đồng.,,,cluster_unknown,exact,False,
money_007,Đơn hàng này có phí vận chuyển 0đ.,Đơn hàng này có phí vận chuyển không đồng.,num2words_vi,Đơn hàng này có phí vận chuyển khôngđ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_007,Đơn hàng này có phí vận chuyển 0đ.,Đơn hàng này có phí vận chuyển không đồng.,vietnormalizer,đơn hàng này có phí vận chuyển không đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_007,Đơn hàng này có phí vận chuyển 0đ.,Đơn hàng này có phí vận chuyển không đồng.,soe_vinorm,Đơn hàng này có phí vận chuyển không đ .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_008,Sản phẩm được bán với giá 99.900 đồng.,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng.,current_rule,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồngồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_008,Sản phẩm được bán với giá 99.900 đồng.,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng.,num2words_vi,Sản phẩm được bán với giá chín mươi chín.chín trăm đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_008,Sản phẩm được bán với giá 99.900 đồng.,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng.,vietnormalizer,sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_008,Sản phẩm được bán với giá 99.900 đồng.,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng.,soe_vinorm,Sản phẩm được bán với giá chín mươi chín nghìn chín trăm đồng .,,,cluster_unknown,formatting_only,False,
money_009,"Phí đăng ký là 12,5 USD.",Phí đăng ký là mười hai phẩy năm đô la Mỹ.,current_rule,Phí đăng ký là mười hai phẩy năm đô la Mỹ.,,,cluster_unknown,exact,False,
money_009,"Phí đăng ký là 12,5 USD.",Phí đăng ký là mười hai phẩy năm đô la Mỹ.,num2words_vi,"Phí đăng ký là mười hai,năm USD.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_009,"Phí đăng ký là 12,5 USD.",Phí đăng ký là mười hai phẩy năm đô la Mỹ.,vietnormalizer,phí đăng ký là một trăm hai mươi lăm đô la.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_009,"Phí đăng ký là 12,5 USD.",Phí đăng ký là mười hai phẩy năm đô la Mỹ.,soe_vinorm,Phí đăng ký là mười hai phẩy năm U Ét Đê .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_010,Chiếc áo có giá $25.,Chiếc áo có giá hai mươi lăm đô la.,current_rule,Chiếc áo có giá hai mươi lăm đô la.,,,cluster_unknown,exact,False,
money_010,Chiếc áo có giá $25.,Chiếc áo có giá hai mươi lăm đô la.,num2words_vi,Chiếc áo có giá $hai mươi lăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_010,Chiếc áo có giá $25.,Chiếc áo có giá hai mươi lăm đô la.,vietnormalizer,chiếc áo có giá hai mươi lăm đô la.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_010,Chiếc áo có giá $25.,Chiếc áo có giá hai mươi lăm đô la.,soe_vinorm,Chiếc áo có giá hai mươi lăm đô la .,,,cluster_unknown,formatting_only,False,
money_011,Tôi đổi 100 USD sang tiền Việt.,Tôi đổi một trăm đô la Mỹ sang tiền Việt.,current_rule,Tôi đổi một trăm đô la Mỹ sang tiền Việt.,,,cluster_unknown,exact,False,
money_011,Tôi đổi 100 USD sang tiền Việt.,Tôi đổi một trăm đô la Mỹ sang tiền Việt.,num2words_vi,Tôi đổi một trăm USD sang tiền Việt.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_011,Tôi đổi 100 USD sang tiền Việt.,Tôi đổi một trăm đô la Mỹ sang tiền Việt.,vietnormalizer,tôi đổi một trăm đô la sang tiền việt.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_011,Tôi đổi 100 USD sang tiền Việt.,Tôi đổi một trăm đô la Mỹ sang tiền Việt.,soe_vinorm,Tôi đổi một trăm U Ét Đê sang tiền Việt .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_012,Tiền đặt cọc là 2.000 HKD.,Tiền đặt cọc là hai nghìn đô la Hồng Kông.,current_rule,Tiền đặt cọc là hai nghìn đô la Hồng Kông.,,,cluster_unknown,exact,False,
money_012,Tiền đặt cọc là 2.000 HKD.,Tiền đặt cọc là hai nghìn đô la Hồng Kông.,num2words_vi,Tiền đặt cọc là hai.không HKD.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_012,Tiền đặt cọc là 2.000 HKD.,Tiền đặt cọc là hai nghìn đô la Hồng Kông.,vietnormalizer,tiền đặt cọc là hai nghìn hát ca đê.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_012,Tiền đặt cọc là 2.000 HKD.,Tiền đặt cọc là hai nghìn đô la Hồng Kông.,soe_vinorm,Tiền đặt cọc là hai nghìn Hát Ca Đê .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_013,Món đồ này có giá HK$500.,Món đồ này có giá năm trăm đô la Hồng Kông.,current_rule,Món đồ này có giá năm trăm đô la Hồng Kông.,,,cluster_unknown,exact,False,
money_013,Món đồ này có giá HK$500.,Món đồ này có giá năm trăm đô la Hồng Kông.,num2words_vi,Món đồ này có giá HK$năm trăm.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_013,Món đồ này có giá HK$500.,Món đồ này có giá năm trăm đô la Hồng Kông.,vietnormalizer,món đồ này có giá hknăm trăm đô la.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_013,Món đồ này có giá HK$500.,Món đồ này có giá năm trăm đô la Hồng Kông.,soe_vinorm,Món đồ này có giá học kỳ năm trăm đô la .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_014,"Giá niêm yết là €19,99.",Giá niêm yết là mười chín phẩy chín chín ơ rô.,current_rule,Giá niêm yết là mười chín phẩy chín chín euro.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_014,"Giá niêm yết là €19,99.",Giá niêm yết là mười chín phẩy chín chín ơ rô.,num2words_vi,"Giá niêm yết là €mười chín,chín mươi chín.",,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_014,"Giá niêm yết là €19,99.",Giá niêm yết là mười chín phẩy chín chín ơ rô.,vietnormalizer,giá niêm yết là mười chín phẩy chín mươi chín.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_014,"Giá niêm yết là €19,99.",Giá niêm yết là mười chín phẩy chín chín ơ rô.,soe_vinorm,Giá niêm yết là  mười chín phẩy chín chín .,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_015,Bữa trưa ở Nhật hết 1.000¥.,Bữa trưa ở Nhật hết một nghìn yên.,current_rule,Bữa trưa ở Nhật hết một nghìn yên.,,,cluster_unknown,exact,False,
money_015,Bữa trưa ở Nhật hết 1.000¥.,Bữa trưa ở Nhật hết một nghìn yên.,num2words_vi,Bữa trưa ở Nhật hết một.không¥.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_015,Bữa trưa ở Nhật hết 1.000¥.,Bữa trưa ở Nhật hết một nghìn yên.,vietnormalizer,bữa trưa ở nhật hết một nghìn¥.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_015,Bữa trưa ở Nhật hết 1.000¥.,Bữa trưa ở Nhật hết một nghìn yên.,soe_vinorm,Bữa trưa ở Nhật hết một nghìn yên .,,,cluster_unknown,formatting_only,False,
money_016,Tôi còn đúng 500 đồng.,Tôi còn đúng năm trăm đồng.,current_rule,Tôi còn đúng năm trăm đồngồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_016,Tôi còn đúng 500 đồng.,Tôi còn đúng năm trăm đồng.,num2words_vi,Tôi còn đúng năm trăm đồng.,,,cluster_unknown,exact,False,
money_016,Tôi còn đúng 500 đồng.,Tôi còn đúng năm trăm đồng.,vietnormalizer,tôi còn đúng năm trăm đồng.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
money_016,Tôi còn đúng 500 đồng.,Tôi còn đúng năm trăm đồng.,soe_vinorm,Tôi còn đúng năm trăm đồng .,,,cluster_unknown,formatting_only,False,
money_017,Mức giá dao động từ 10.000-15.000đ.,Mức giá dao động từ mười nghìn đến mười lăm nghìn đồng.,current_rule,Mức giá dao động từ một không không không không một năm không không khôngđ.,,,cluster_unknown,lexical_or_semantic_mismatch,True,
